Date,SO2,NOx,RSPM,AQI,Area
24-06-2015,21,45,88.0,88.0,Karvegar
25-06-2015,20,44,130.0,120.0,Karvegar
26-06-2015,20,45,172.0,148.0,Karvegar
27-06-2015,20,45,163.0,142.0,Karvegar
28-06-2015,19,44,133.0,122.0,Karvegar
29-06-2015,19,42,103.0,102.0,Karvegar
30-06-2015,20,43,93.0,93.0,Karvegar
01-07-2015,20,44,134.0,123.0,Karvegar
02-07-2015,20,44,131.0,121.0,Karvegar
04-07-2015,19,43,116.0,111.0,Karvegar
05-07-2015,20,44,112.0,108.0,Karvegar
06-07-2015,21,44,128.0,119.0,Karvegar
07-07-2015,21,44,108.0,105.0,Karvegar
08-07-2015,21,44,84.0,84.0,Karvegar
09-07-2015,21,44,87.0,87.0,Karvegar
10-07-2015,22,46,81.0,81.0,Karvegar
11-07-2015,23,46,126.0,117.0,Karvegar
12-07-2015,22,46,127.0,118.0,Karvegar
13-07-2015,22,46,128.0,119.0,Karvegar
14-07-2015,22,46,141.0,127.0,Karvegar
15-07-2015,22,45,154.0,136.0,Karvegar
16-07-2015,24,48,162.0,141.0,Karvegar
17-07-2015,24,48,108.0,105.0,Karvegar
18-07-2015,23,46,88.0,88.0,Karvegar
19-07-2015,23,47,77.0,77.0,Karvegar
20-07-2015,24,48,90.0,90.0,Karvegar
22-07-2015,24,48,75.0,75.0,Karvegar
23-07-2015,24,48,68.0,68.0,Karvegar
24-07-2015,24,48,65.0,65.0,Karvegar
25-07-2015,24,48,88.0,88.0,Karvegar
26-07-2015,23,48,87.0,87.0,Karvegar
27-07-2015,24,49,74.0,74.0,Karvegar
28-07-2015,24,48,86.0,86.0,Karvegar
29-07-2015,23,47,71.0,71.0,Karvegar
30-07-2015,24,48,69.0,69.0,Karvegar
31-07-2015,24,48,75.0,75.0,Karvegar
01-08-2015,24,48,80.0,80.0,Karvegar
02-08-2015,24,49,84.0,84.0,Karvegar
04-08-2015,25,51,103.0,102.0,Karvegar
05-08-2015,26,51,78.0,78.0,Karvegar
06-08-2015,25,50,93.0,93.0,Karvegar
07-08-2015,25,50,82.0,82.0,Karvegar
08-08-2015,26,52,81.0,81.0,Karvegar
11-08-2015,26,51,98.0,98.0,Karvegar
12-08-2015,25,51,97.0,97.0,Karvegar
13-08-2015,26,51,98.0,98.0,Karvegar
14-08-2015,26,51,80.0,80.0,Karvegar
15-08-2015,25,50,67.0,67.0,Karvegar
16-08-2015,25,52,76.0,76.0,Karvegar
17-08-2015,25,51,77.0,77.0,Karvegar
18-08-2015,25,50,94.0,94.0,Karvegar
19-08-2015,25,50,116.0,111.0,Karvegar
21-08-2015,26,51,110.0,107.0,Karvegar
22-08-2015,26,52,100.0,100.0,Karvegar
23-08-2015,26,51,81.0,81.0,Karvegar
24-08-2015,26,51,85.0,85.0,Karvegar
25-08-2015,28,54,80.0,80.0,Karvegar
26-08-2015,28,56,82.0,82.0,Karvegar
27-08-2015,29,56,79.0,79.0,Karvegar
29-08-2015,29,56,71.0,71.0,Karvegar
30-08-2015,28,54,71.0,71.0,Karvegar
31-08-2015,27,46,93.0,93.0,Karvegar
01-09-2015,28,54,127.0,118.0,Karvegar
02-09-2015,28,56,125.0,117.0,Karvegar
03-09-2015,28,55,144.0,129.0,Karvegar
04-09-2015,28,56,52.0,70.0,Karvegar
05-09-2015,27,56,159.0,139.0,Karvegar
06-09-2015,29,57,122.0,115.0,Karvegar
07-09-2015,28,57,120.0,113.0,Karvegar
08-09-2015,28,56,107.0,105.0,Karvegar
09-09-2015,29,56,99.0,99.0,Karvegar
10-09-2015,29,59,72.0,74.0,Karvegar
11-09-2015,30,59,87.0,87.0,Karvegar
12-09-2015,29,58,88.0,88.0,Karvegar
13-09-2015,30,58,73.0,73.0,Karvegar
14-09-2015,30,58,94.0,94.0,Karvegar
15-09-2015,30,59,85.0,85.0,Karvegar
16-09-2015,31,60,86.0,86.0,Karvegar
17-09-2015,31,60,86.0,86.0,Karvegar
18-09-2015,31,61,67.0,76.0,Karvegar
19-09-2015,31,63,76.0,79.0,Karvegar
20-09-2015,31,59,78.0,78.0,Karvegar
21-09-2015,31,60,93.0,93.0,Karvegar
22-09-2015,31,60,96.0,96.0,Karvegar
23-09-2015,30,59,89.0,89.0,Karvegar
24-09-2015,30,58,109.0,106.0,Karvegar
25-09-2015,30,59,155.0,137.0,Karvegar
26-09-2015,30,59,152.0,135.0,Karvegar
27-09-2015,31,60,143.0,129.0,Karvegar
28-09-2015,31,61,153.0,135.0,Karvegar
30-09-2015,33,62,219.0,179.0,Karvegar
01-10-2015,31,60,152.0,135.0,Karvegar
02-10-2015,32,60,81.0,81.0,Karvegar
03-10-2015,32,60,67.0,75.0,Karvegar
04-10-2015,32,60,64.0,75.0,Karvegar
05-10-2015,33,64,147.0,131.0,Karvegar
06-10-2015,35,65,191.0,161.0,Karvegar
07-10-2015,33,63,182.0,155.0,Karvegar
08-10-2015,33,70,184.0,156.0,Karvegar
09-10-2015,34,64,156.0,137.0,Karvegar
10-10-2015,34,64,102.0,101.0,Karvegar
11-10-2015,34,63,84.0,84.0,Karvegar
12-10-2015,34,69,95.0,95.0,Karvegar
13-10-2015,35,65,117.0,111.0,Karvegar
14-10-2015,35,66,154.0,136.0,Karvegar
15-10-2015,34,64,160.0,140.0,Karvegar
16-10-2015,35,65,179.0,153.0,Karvegar
17-10-2015,36,67,174.0,149.0,Karvegar
18-10-2015,36,66,148.0,132.0,Karvegar
19-10-2015,35,66,159.0,139.0,Karvegar
20-10-2015,35,66,168.0,145.0,Karvegar
21-10-2015,35,66,181.0,154.0,Karvegar
22-10-2015,35,68,169.0,146.0,Karvegar
23-10-2015,34,65,163.0,142.0,Karvegar
24-10-2015,35,66,155.0,137.0,Karvegar
25-10-2015,35,65,137.0,125.0,Karvegar
26-10-2015,34,65,156.0,137.0,Karvegar
27-10-2015,36,67,165.0,143.0,Karvegar
28-10-2015,35,66,156.0,137.0,Karvegar
29-10-2015,36,68,165.0,143.0,Karvegar
30-10-2015,36,68,159.0,139.0,Karvegar
31-10-2015,36,68,171.0,147.0,Karvegar
01-11-2015,38,71,188.0,159.0,Karvegar
02-11-2015,37,69,166.0,144.0,Karvegar
03-11-2015,37,69,178.0,152.0,Karvegar
04-11-2015,38,70,161.0,141.0,Karvegar
05-11-2015,38,70,139.0,126.0,Karvegar
06-11-2015,39,72,186.0,157.0,Karvegar
07-11-2015,39,72,179.0,153.0,Karvegar
08-11-2015,38,71,169.0,146.0,Karvegar
09-11-2015,40,73,210.0,173.0,Karvegar
10-11-2015,41,75,236.0,191.0,Karvegar
11-11-2015,41,78,224.0,183.0,Karvegar
12-11-2015,40,75,348.0,298.0,Karvegar
13-11-2015,38,61,213.0,175.0,Karvegar
14-11-2015,38,70,194.0,163.0,Karvegar
15-11-2015,39,72,191.0,161.0,Karvegar
16-11-2015,40,73,277.0,227.0,Karvegar
17-11-2015,40,73,201.0,167.0,Karvegar
18-11-2015,41,75,210.0,173.0,Karvegar
19-11-2015,41,75,211.0,174.0,Karvegar
20-11-2015,39,72,180.0,153.0,Karvegar
21-11-2015,37,68,118.0,112.0,Karvegar
22-11-2015,37,69,114.0,109.0,Karvegar
23-11-2015,37,70,77.0,88.0,Karvegar
24-11-2015,38,71,130.0,120.0,Karvegar
25-11-2015,39,71,184.0,156.0,Karvegar
26-11-2015,38,71,189.0,159.0,Karvegar
27-11-2015,37,69,199.0,166.0,Karvegar
28-11-2015,37,71,198.0,165.0,Karvegar
29-11-2015,40,73,194.0,163.0,Karvegar
30-11-2015,40,73,191.0,161.0,Karvegar
01-12-2015,40,73,186.0,157.0,Karvegar
02-12-2015,40,73,172.0,148.0,Karvegar
03-12-2015,39,60,164.0,143.0,Karvegar
04-12-2015,41,9,217.0,178.0,Karvegar
05-12-2015,41,80,218.0,179.0,Karvegar
06-12-2015,43,188,229.0,208.0,Karvegar
07-12-2015,42,193,229.0,213.0,Karvegar
08-12-2015,42,181,237.0,201.0,Karvegar
09-12-2015,41,142,241.0,194.0,Karvegar
10-12-2015,40,78,187.0,158.0,Karvegar
11-12-2015,39,45,140.0,127.0,Karvegar
12-12-2015,40,33,120.0,113.0,Karvegar
14-12-2015,39,94,178.0,152.0,Karvegar
15-12-2015,40,91,206.0,171.0,Karvegar
16-12-2015,39,88,147.0,131.0,Karvegar
17-12-2015,40,90,127.0,118.0,Karvegar
18-12-2015,43,94,152.0,135.0,Karvegar
19-12-2015,41,90,138.0,125.0,Karvegar
20-12-2015,40,90,100.0,110.0,Karvegar
21-12-2015,40,90,98.0,110.0,Karvegar
22-12-2015,40,90,77.0,110.0,Karvegar
23-12-2015,40,91,110.0,111.0,Karvegar
24-12-2015,41,92,126.0,117.0,Karvegar
25-12-2015,43,96,168.0,145.0,Karvegar
26-12-2015,45,100,203.0,169.0,Karvegar
27-12-2015,46,102,204.0,169.0,Karvegar
28-12-2015,48,105,206.0,171.0,Karvegar
29-12-2015,50,106,224.0,183.0,Karvegar
30-12-2015,44,97,174.0,149.0,Karvegar
31-12-2015,42,93,147.0,131.0,Karvegar
01-01-2016,41,91,131.0,121.0,Karvegar
02-01-2016,28,70,104.0,103.0,Karvegar
03-01-2016,19,55,111.0,107.0,Karvegar
04-01-2016,15,50,167.0,145.0,Karvegar
05-01-2016,15,49,168.0,145.0,Karvegar
06-01-2016,15,47,180.0,153.0,Karvegar
07-01-2016,15,46,185.0,157.0,Karvegar
08-01-2016,4,BDL - 6,195.0,163.0,Karvegar
09-01-2016,7,BDL - 8,217.0,178.0,Karvegar
10-01-2016,13,14,181.0,154.0,Karvegar
11-01-2016,15,47,148.0,132.0,Karvegar
12-01-2016,16,47,123.0,115.0,Karvegar
13-01-2016,16,47,132.0,121.0,Karvegar
14-01-2016,15,49,147.0,131.0,Karvegar
15-01-2016,17,50,129.0,119.0,Karvegar
16-01-2016,18,52,98.0,98.0,Karvegar
17-01-2016,19,55,66.0,69.0,Karvegar
18-01-2016,16,50,67.0,67.0,Karvegar
19-01-2016,15,47,88.0,88.0,Karvegar
20-01-2016,14,46,116.0,111.0,Karvegar
21-01-2016,14,46,142.0,128.0,Karvegar
22-01-2016,14,45,160.0,140.0,Karvegar
23-01-2016,14,45,194.0,163.0,Karvegar
24-01-2016,14,45,144.0,129.0,Karvegar
25-01-2016,15,46,103.0,102.0,Karvegar
26-01-2016,15,47,84.0,84.0,Karvegar
27-01-2016,15,47,116.0,111.0,Karvegar
28-01-2016,15,46,142.0,128.0,Karvegar
29-01-2016,15,47,141.0,127.0,Karvegar
30-01-2016,14,48,143.0,129.0,Karvegar
31-01-2016,15,48,152.0,135.0,Karvegar
01-02-2016,15,49,145.0,130.0,Karvegar
02-02-2016,15,49,141.0,127.0,Karvegar
03-02-2016,15,49,123.0,115.0,Karvegar
04-02-2016,16,52,125.0,117.0,Karvegar
05-02-2016,21,57,150.0,133.0,Karvegar
06-02-2016,21,57,119.0,113.0,Karvegar
07-02-2016,19,54,85.0,85.0,Karvegar
08-02-2016,18,55,121.0,114.0,Karvegar
09-02-2016,16,52,126.0,117.0,Karvegar
10-02-2016,20,56,106.0,104.0,Karvegar
11-02-2016,20,56,97.0,97.0,Karvegar
12-02-2016,20,57,68.0,71.0,Karvegar
13-02-2016,21,58,81.0,81.0,Karvegar
14-02-2016,19,55,99.0,99.0,Karvegar
15-02-2016,19,57,95.0,95.0,Karvegar
16-02-2016,19,57,98.0,98.0,Karvegar
17-02-2016,20,60,98.0,98.0,Karvegar
18-02-2016,19,57,94.0,94.0,Karvegar
19-02-2016,18,55,82.0,82.0,Karvegar
20-02-2016,19,56,73.0,73.0,Karvegar
21-02-2016,19,57,90.0,90.0,Karvegar
22-02-2016,19,BDL - 6,103.0,102.0,Karvegar
23-02-2016,21,62,117.0,111.0,Karvegar
24-02-2016,21,BDL - 2,78.0,78.0,Karvegar
25-02-2016,20,62,79.0,79.0,Karvegar
26-02-2016,21,67,92.0,92.0,Karvegar
27-02-2016,22,70,103.0,102.0,Karvegar
28-02-2016,21,68,106.0,104.0,Karvegar
29-02-2016,21,67,104.0,103.0,Karvegar
01-03-2016,22,60,104.0,103.0,Karvegar
02-03-2016,23,64,111.0,107.0,Karvegar
03-03-2016,22,64,84.0,84.0,Karvegar
04-03-2016,23,64,76.0,80.0,Karvegar
05-03-2016,22,65,78.0,81.0,Karvegar
06-03-2016,22,64,78.0,80.0,Karvegar
07-03-2016,22,64,76.0,80.0,Karvegar
08-03-2016,23,75,98.0,98.0,Karvegar
09-03-2016,22,64,100.0,100.0,Karvegar
10-03-2016,22,64,117.0,111.0,Karvegar
11-03-2016,24,73,106.0,104.0,Karvegar
12-03-2016,23,71,89.0,89.0,Karvegar
13-03-2016,22,62,84.0,84.0,Karvegar
14-03-2016,21,65,62.0,81.0,Karvegar
15-03-2016,21,64,89.0,89.0,Karvegar
16-03-2016,21,70,79.0,88.0,Karvegar
17-03-2016,21,66,82.0,83.0,Karvegar
18-03-2016,22,69,89.0,89.0,Karvegar
19-03-2016,21,62,92.0,92.0,Karvegar
20-03-2016,22,63,106.0,104.0,Karvegar
21-03-2016,22,66,114.0,109.0,Karvegar
22-03-2016,23,73,103.0,102.0,Karvegar
23-03-2016,24,69,156.0,137.0,Karvegar
24-03-2016,24,86,126.0,117.0,Karvegar
25-03-2016,23,78,103.0,102.0,Karvegar
26-03-2016,23,81,98.0,101.0,Karvegar
27-03-2016,24,75,99.0,99.0,Karvegar
28-03-2016,24,81,100.0,101.0,Karvegar
29-03-2016,23,68,91.0,91.0,Karvegar
30-03-2016,22,60,88.0,88.0,Karvegar
01-04-2016,22,61,68.0,76.0,Karvegar
02-04-2016,22,61,96.0,96.0,Karvegar
03-04-2016,22,59,78.0,78.0,Karvegar
04-04-2016,22,64,85.0,85.0,Karvegar
06-04-2016,22,59,80.0,80.0,Karvegar
07-04-2016,22,63,83.0,83.0,Karvegar
08-04-2016,22,67,78.0,84.0,Karvegar
09-04-2016,22,65,99.0,99.0,Karvegar
10-04-2016,22,69,90.0,90.0,Karvegar
11-04-2016,22,60,88.0,88.0,Karvegar
12-04-2016,22,67,91.0,91.0,Karvegar
13-04-2016,22,64,85.0,85.0,Karvegar
14-04-2016,23,73,81.0,91.0,Karvegar
15-04-2016,23,67,114.0,109.0,Karvegar
16-04-2016,23,62,102.0,101.0,Karvegar
17-04-2016,23,63,73.0,79.0,Karvegar
18-04-2016,22,61,67.0,76.0,Karvegar
19-04-2016,23,62,76.0,78.0,Karvegar
21-04-2016,23,66,72.0,83.0,Karvegar
22-04-2016,23,68,84.0,85.0,Karvegar
23-04-2016,23,71,93.0,93.0,Karvegar
24-04-2016,23,73,99.0,99.0,Karvegar
25-04-2016,23,71,94.0,94.0,Karvegar
26-04-2016,22,73,99.0,99.0,Karvegar
27-04-2016,24,87,125.0,117.0,Karvegar
28-04-2016,24,84,152.0,135.0,Karvegar
29-04-2016,24,77,109.0,106.0,Karvegar
30-04-2016,24,84,90.0,104.0,Karvegar
01-05-2016,25,83,79.0,103.0,Karvegar
02-05-2016,24,81,146.0,131.0,Karvegar
03-05-2016,25,81,102.0,101.0,Karvegar
04-05-2016,25,84,87.0,104.0,Karvegar
05-05-2016,25,86,103.0,106.0,Karvegar
06-05-2016,25,83,73.0,103.0,Karvegar
07-05-2016,24,85,95.0,105.0,Karvegar
08-05-2016,24,82,96.0,102.0,Karvegar
09-05-2016,25,87,156.0,137.0,Karvegar
10-05-2016,25,80,93.0,100.0,Karvegar
11-05-2016,26,90,75.0,110.0,Karvegar
12-05-2016,26,84,74.0,104.0,Karvegar
13-05-2016,26,93,78.0,113.0,Karvegar
14-05-2016,26,88,65.0,108.0,Karvegar
15-05-2016,26,95,60.0,115.0,Karvegar
16-05-2016,27,94,56.0,114.0,Karvegar
17-05-2016,28,89,64.0,109.0,Karvegar
19-05-2016,28,84,46.0,104.0,Karvegar
20-05-2016,27,84,50.0,104.0,Karvegar
21-05-2016,27,75,50.0,94.0,Karvegar
22-05-2016,26,73,49.0,91.0,Karvegar
23-05-2016,26,73,35.0,91.0,Karvegar
24-05-2016,26,75,33.0,94.0,Karvegar
25-05-2016,25,70,39.0,88.0,Karvegar
03-06-2016,27,77,65.0,96.0,Karvegar
04-06-2016,27,75,68.0,94.0,Karvegar
05-06-2016,27,74,55.0,93.0,Karvegar
06-06-2016,27,75,71.0,94.0,Karvegar
07-06-2016,28,78,74.0,98.0,Karvegar
08-06-2016,28,77,72.0,96.0,Karvegar
09-06-2016,28,76,65.0,95.0,Karvegar
14-06-2016,27,74,69.0,93.0,Karvegar
15-06-2016,28,77,78.0,96.0,Karvegar
16-06-2016,29,82,105.0,103.0,Karvegar
17-06-2016,28,75,94.0,94.0,Karvegar
18-06-2016,28,76,99.0,99.0,Karvegar
19-06-2016,28,77,84.0,96.0,Karvegar
20-06-2016,29,78,52.0,98.0,Karvegar
22-06-2016,29,79,34.0,99.0,Karvegar
23-06-2016,29,80,31.0,100.0,Karvegar
24-06-2016,25,60,31.0,75.0,Karvegar
25-06-2016,21,40,21.0,50.0,Karvegar
26-06-2016,19,38,29.0,48.0,Karvegar
27-06-2016,20,41,35.0,51.0,Karvegar
28-06-2016,20,41,39.0,51.0,Karvegar
01-07-2016,136,162,36.0,182.0,Karvegar
02-07-2016,8,54,26.0,68.0,Karvegar
03-07-2016,7,52,17.0,65.0,Karvegar
04-07-2016,8,56,25.0,70.0,Karvegar
05-07-2016,10,55,36.0,69.0,Karvegar
06-07-2016,7,55,48.0,69.0,Karvegar
08-07-2016,11,30,27.0,38.0,Karvegar
09-07-2016,7,51,48.0,64.0,Karvegar
10-07-2016,7,50,28.0,63.0,Karvegar
11-07-2016,7,51,37.0,64.0,Karvegar
12-07-2016,7,51,34.0,64.0,Karvegar
13-07-2016,7,53,51.0,66.0,Karvegar
14-07-2016,7,51,46.0,64.0,Karvegar
15-07-2016,6,48,56.0,60.0,Karvegar
16-07-2016,6,41,59.0,59.0,Karvegar
17-07-2016,5,40,35.0,50.0,Karvegar
18-07-2016,4,37,33.0,46.0,Karvegar
19-07-2016,4,37,37.0,46.0,Karvegar
20-07-2016,5,40,34.0,50.0,Karvegar
22-07-2016,6,44,36.0,55.0,Karvegar
23-07-2016,5,44,41.0,55.0,Karvegar
24-07-2016,6,46,41.0,58.0,Karvegar
25-07-2016,6,45,37.0,56.0,Karvegar
26-07-2016,6,44,36.0,55.0,Karvegar
27-07-2016,6,45,34.0,56.0,Karvegar
28-07-2016,5,42,32.0,53.0,Karvegar
29-07-2016,5,42,25.0,53.0,Karvegar
30-07-2016,5,43,28.0,54.0,Karvegar
31-07-2016,6,45,24.0,56.0,Karvegar
01-08-2016,6,45,17.0,56.0,Karvegar
02-08-2016,7,50,27.0,63.0,Karvegar
03-08-2016,7,51,15.0,64.0,Karvegar
04-08-2016,8,54,31.0,68.0,Karvegar
05-08-2016,7,53,21.0,66.0,Karvegar
06-08-2016,7,50,23.0,63.0,Karvegar
07-08-2016,6,48,22.0,60.0,Karvegar
08-08-2016,6,46,30.0,58.0,Karvegar
09-08-2016,6,46,36.0,58.0,Karvegar
10-08-2016,6,45,30.0,56.0,Karvegar
11-08-2016,5,42,42.0,53.0,Karvegar
21-08-2016,6,46,40.0,58.0,Karvegar
22-08-2016,6,46,38.0,58.0,Karvegar
23-08-2016,6,45,28.0,56.0,Karvegar
24-08-2016,6,46,29.0,58.0,Karvegar
25-08-2016,5,43,48.0,54.0,Karvegar
26-08-2016,5,43,28.0,54.0,Karvegar
27-08-2016,5,43,23.0,54.0,Karvegar
28-08-2016,5,43,22.0,54.0,Karvegar
29-08-2016,5,43,30.0,54.0,Karvegar
30-08-2016,6,45,26.0,56.0,Karvegar
01-09-2016,14,91,31.0,111.0,Karvegar
02-09-2016,26,154,30.0,174.0,Karvegar
03-09-2016,26,152,45.0,172.0,Karvegar
04-09-2016,27,155,63.0,175.0,Karvegar
05-09-2016,26,152,49.0,172.0,Karvegar
06-09-2016,26,153,50.0,173.0,Karvegar
07-09-2016,27,156,46.0,176.0,Karvegar
08-09-2016,27,157,40.0,177.0,Karvegar
09-09-2016,26,153,45.0,173.0,Karvegar
10-09-2016,27,156,43.0,176.0,Karvegar
11-09-2016,27,156,37.0,176.0,Karvegar
12-09-2016,27,158,43.0,178.0,Karvegar
13-09-2016,27,157,36.0,177.0,Karvegar
14-09-2016,26,155,42.0,175.0,Karvegar
15-09-2016,27,155,19.0,175.0,Karvegar
16-09-2016,28,160,35.0,180.0,Karvegar
17-09-2016,28,163,18.0,183.0,Karvegar
18-09-2016,28,161,15.0,181.0,Karvegar
19-09-2016,27,158,23.0,178.0,Karvegar
20-09-2016,27,150,23.0,170.0,Karvegar
21-09-2016,28,122,23.0,142.0,Karvegar
22-09-2016,27,121,28.0,141.0,Karvegar
23-09-2016,28,122,38.0,142.0,Karvegar
24-09-2016,28,125,46.0,145.0,Karvegar
25-09-2016,28,121,50.0,141.0,Karvegar
26-09-2016,27,120,56.0,140.0,Karvegar
27-09-2016,27,120,61.0,140.0,Karvegar
28-09-2016,28,122,67.0,142.0,Karvegar
29-09-2016,28,122,67.0,142.0,Karvegar
30-09-2016,28,124,54.0,144.0,Karvegar
01-10-2016,28,125,39.0,145.0,Karvegar
02-10-2016,29,129,28.0,149.0,Karvegar
03-10-2016,28,124,24.0,144.0,Karvegar
04-10-2016,28,124,6.0,144.0,Karvegar
05-10-2016,28,124,23.0,144.0,Karvegar
06-10-2016,28,124,41.0,144.0,Karvegar
07-10-2016,28,123,38.0,143.0,Karvegar
08-10-2016,28,123,32.0,143.0,Karvegar
09-10-2016,28,123,30.0,143.0,Karvegar
10-10-2016,28,124,63.0,144.0,Karvegar
11-10-2016,28,123,74.0,143.0,Karvegar
12-10-2016,26,116,78.0,136.0,Karvegar
13-10-2016,5,43,84.0,84.0,Karvegar
14-10-2016,5,62,87.0,87.0,Karvegar
15-10-2016,5,64,87.0,87.0,Karvegar
16-10-2016,5,75,79.0,94.0,Karvegar
17-10-2016,24,69,100.0,100.0,Karvegar
18-10-2016,62,69,94.0,94.0,Karvegar
19-10-2016,32,71,91.0,91.0,Karvegar
20-10-2016,7,66,79.0,83.0,Karvegar
21-10-2016,8,74,84.0,93.0,Karvegar
22-10-2016,8,69,87.0,87.0,Karvegar
23-10-2016,11,96,86.0,116.0,Karvegar
24-10-2016,8,71,99.0,99.0,Karvegar
25-10-2016,7,67,89.0,89.0,Karvegar
26-10-2016,7,63,99.0,99.0,Karvegar
27-10-2016,6,60,108.0,105.0,Karvegar
28-10-2016,14,120,133.0,140.0,Karvegar
29-10-2016,21,169,129.0,189.0,Karvegar
30-10-2016,21,172,173.0,192.0,Karvegar
31-10-2016,12,105,180.0,153.0,Karvegar
01-11-2016,14,118,156.0,138.0,Karvegar
02-11-2016,15,126,132.0,146.0,Karvegar
03-11-2016,15,128,123.0,148.0,Karvegar
05-11-2016,22,174,85.0,194.0,Karvegar
06-11-2016,24,143,98.0,163.0,Karvegar
07-11-2016,22,118,111.0,138.0,Karvegar
08-11-2016,14,83,134.0,123.0,Karvegar
09-11-2016,16,89,125.0,117.0,Karvegar
10-11-2016,19,105,124.0,125.0,Karvegar
11-11-2016,15,86,139.0,126.0,Karvegar
12-11-2016,20,107,147.0,131.0,Karvegar
13-11-2016,16,88,169.0,146.0,Karvegar
14-11-2016,20,106,181.0,154.0,Karvegar
15-11-2016,19,103,154.0,136.0,Karvegar
16-11-2016,12,72,142.0,128.0,Karvegar
17-11-2016,16,87,145.0,130.0,Karvegar
18-11-2016,14,79,137.0,125.0,Karvegar
19-11-2016,13,76,140.0,127.0,Karvegar
20-11-2016,14,81,130.0,120.0,Karvegar
21-11-2016,17,91,129.0,119.0,Karvegar
22-11-2016,15,83,134.0,123.0,Karvegar
23-11-2016,15,87,157.0,138.0,Karvegar
24-11-2016,15,86,195.0,163.0,Karvegar
25-11-2016,15,84,155.0,137.0,Karvegar
26-11-2016,14,79,158.0,139.0,Karvegar
27-11-2016,21,110,173.0,149.0,Karvegar
28-11-2016,19,103,165.0,143.0,Karvegar
29-11-2016,22,118,202.0,168.0,Karvegar
30-11-2016,21,112,175.0,150.0,Karvegar
01-12-2016,20,108,158.0,139.0,Karvegar
02-12-2016,13,76,182.0,155.0,Karvegar
03-12-2016,11,65,132.0,121.0,Karvegar
04-12-2016,11,64,106.0,104.0,Karvegar
05-12-2016,12,71,129.0,119.0,Karvegar
06-12-2016,14,78,108.0,105.0,Karvegar
07-12-2016,15,83,125.0,117.0,Karvegar
08-12-2016,13,77,134.0,123.0,Karvegar
09-12-2016,22,118,108.0,138.0,Karvegar
10-12-2016,24,127,100.0,147.0,Karvegar
11-12-2016,17,93,103.0,113.0,Karvegar
12-12-2016,14,79,116.0,111.0,Karvegar
13-12-2016,11,65,103.0,102.0,Karvegar
14-12-2016,8,51,86.0,86.0,Karvegar
15-12-2016,10,61,85.0,85.0,Karvegar
16-12-2016,11,65,109.0,106.0,Karvegar
17-12-2016,12,73,114.0,109.0,Karvegar
18-12-2016,20,110,75.0,130.0,Karvegar
19-12-2016,18,100,113.0,120.0,Karvegar
20-12-2016,13,77,122.0,115.0,Karvegar
22-12-2016,12,72,103.0,102.0,Karvegar
23-12-2016,15,86,103.0,106.0,Karvegar
24-12-2016,13,77,92.0,96.0,Karvegar
25-12-2016,26,138,98.0,158.0,Karvegar
26-12-2016,16,75,98.0,98.0,Karvegar
27-12-2016,10,43,99.0,99.0,Karvegar
28-12-2016,8,37,117.0,111.0,Karvegar
29-12-2016,11,46,129.0,119.0,Karvegar
30-12-2016,8,37,133.0,122.0,Karvegar
31-12-2016,14,55,130.0,120.0,Karvegar
01-01-2017,20,75,115.0,110.0,Karvegar
02-01-2017,11,45,125.0,117.0,Karvegar
03-01-2017,11,46,114.0,109.0,Karvegar
04-01-2017,8,37,123.0,115.0,Karvegar
05-01-2017,13,51,111.0,107.0,Karvegar
06-01-2017,18,70,102.0,101.0,Karvegar
07-01-2017,15,58,79.0,79.0,Karvegar
08-01-2017,18,70,77.0,88.0,Karvegar
09-01-2017,13,52,76.0,76.0,Karvegar
10-01-2017,12,48,88.0,88.0,Karvegar
11-01-2017,10,42,91.0,91.0,Karvegar
12-01-2017,13,50,84.0,84.0,Karvegar
13-01-2017,12,48,94.0,94.0,Karvegar
14-01-2017,8,36,108.0,105.0,Karvegar
15-01-2017,14,55,89.0,89.0,Karvegar
16-01-2017,12,49,95.0,95.0,Karvegar
17-01-2017,14,57,95.0,95.0,Karvegar
18-01-2017,13,52,91.0,91.0,Karvegar
19-01-2017,9,39,100.0,100.0,Karvegar
20-01-2017,8,22,102.0,101.0,Karvegar
21-01-2017,8,35,108.0,105.0,Karvegar
22-01-2017,12,48,83.0,83.0,Karvegar
23-01-2017,8,37,94.0,94.0,Karvegar
24-01-2017,8,34,110.0,107.0,Karvegar
25-01-2017,8,34,114.0,109.0,Karvegar
26-01-2017,18,69,100.0,100.0,Karvegar
27-01-2017,11,46,87.0,87.0,Karvegar
28-01-2017,8,36,102.0,101.0,Karvegar
29-01-2017,14,57,102.0,101.0,Karvegar
30-01-2017,11,47,108.0,105.0,Karvegar
31-01-2017,14,55,130.0,120.0,Karvegar
01-02-2017,15,59,100.0,100.0,Karvegar
02-02-2017,17,65,92.0,92.0,Karvegar
03-02-2017,17,65,78.0,81.0,Karvegar
04-02-2017,19,73,75.0,91.0,Karvegar
05-02-2017,25,92,80.0,112.0,Karvegar
06-02-2017,19,72,78.0,90.0,Karvegar
07-02-2017,18,68,89.0,89.0,Karvegar
08-02-2017,21,80,88.0,100.0,Karvegar
09-02-2017,24,89,85.0,109.0,Karvegar
10-02-2017,18,68,84.0,85.0,Karvegar
11-02-2017,23,84,64.0,104.0,Karvegar
12-02-2017,21,78,69.0,98.0,Karvegar
